budget,original_language,popularity,revenue,vote_average
2638,92620000,de,32.351527,650422,8.0
2639,12000000,fr,17.493735,9584131,6.5
2640,8000000,en,6.932221,529766,6.7
2641,15000000,zh,8.142166,632542,6.6
2642,15000000,en,6.329672,0,6.5
2643,0,ru,7.744166,0,7.4
2644,8500000,th,9.029489,8936663,6.0
2645,12000000,en,22.708647,6814789,5.9
2646,15000000,en,2.609057,76382,5.0
2647,15000000,en,19.913961,3533227,6.0
2648,15000000,en,1.897761,0,5.2
2649,15000000,en,7.701186,0,4.8
2650,15000000,en,1.833058,23000,6.1
2651,15000000,en,12.185204,20380,5.7
2652,0,en,2.500218,0,5.6
2653,20000000,en,6.459787,27187375,5.8
2654,7000000,en,49.808505,0,5.6
2655,0,en,4.901936,0,4.8
2656,15000000,it,0.738646,0,7.3
2657,15000000,zh,5.294319,0,6.7
2658,0,en,0.165367,0,4.5
2659,14600000,en,52.744331,70906973,7.4
2660,14800000,en,29.660993,122513057,6.3
2661,14500000,en,41.493042,147298761,6.7
2662,10000000,fr,10.072199,17511906,7.2
2663,14500000,en,4.389363,0,5.8
2664,14000000,en,37.380435,159157447,7.7
2665,14200000,da,7.05145,674918,6.9
2666,15000000,en,59.258969,377910544,7.6
2667,14000000,en,16.742972,320145693,6.6
2668,14000000,en,45.473484,463000000,7.0
2669,0,en,15.474831,239606210,5.5
2670,0,en,4.289676,0,5.0
2671,14000000,en,25.949277,161001698,6.7
2672,14000000,en,22.409117,154864401,6.8
2673,15000000,en,13.706357,100734718,5.3
2674,13000000,en,6.92205,75511123,6.1
2675,14000000,en,27.17347,185438673,6.6
2676,14000000,en,12.159009,72527595,5.6
2677,0,en,4.448494,0,6.2
2678,14000000,en,13.13724,34793160,6.5
2679,0,en,4.04701,0,5.1
2680,13000000,en,23.3784,114956699,6.2
2681,0,en,1.446172,0,6.4
2682,14000000,en,3.650857,27515786,6.9
2683,14000000,en,5.102258,25482931,5.8
2684,14000000,en,6.772615,19800000,4.5
2685,14000000,en,11.543363,30749142,4.5
2686,0,en,7.436315,0,5.3
2687,14000000,en,14.813614,0,4.4
2688,14000000,en,20.792603,22852638,6.2
2689,14000000,en,6.733485,21409028,5.7
2690,0,en,7.708227,0,5.6
2691,12000000,en,2.238646,21001563,5.8
2692,0,en,7.866961,0,5.5
2693,0,en,3.876242,0,6.1
2694,0,en,1.89218,0,6.7
2695,11000000,en,4.536745,13196245,5.0
2696,11000000,en,11.220643,16951798,4.5
2697,0,en,11.706309,0,6.4
2698,14000000,en,4.66723,10424470,5.3
2699,14000000,en,7.487843,11417362,5.5
2700,14000000,fr,13.65494,19777647,7.4
2701,26000000,en,11.942862,14821658,6.9
2702,14000000,en,5.833687,5108820,5.5
2703,14000000,en,6.370267,0,6.2
2704,0,en,4.052219,4291965,6.4
2705,0,en,3.231848,0,4.4
2706,14000000,en,0.900442,2474000,5.2
2707,0,en,8.387573,0,6.3
2708,0,en,0.633004,0,5.8
2709,0,en,9.242554,5405500,6.3
2710,0,fr,1.866443,0,5.8
2711,0,fr,5.930533,0,7.1
2712,12000000,zh,4.930129,0,6.7
2713,0,en,8.747922,0,6.3
2714,14000000,en,4.898424,46495,6.1
2715,108,en,7.410523,0,4.0
2716,14000000,en,24.210698,1755212,7.4
2717,14000000,en,44.135568,178043761,7.5
2718,12000000,en,16.051328,0,6.9
2719,13500000,en,9.982885,29027914,6.9
2720,14000000,en,16.618874,12314651,5.0
2721,13500000,en,7.261196,7060876,6.8
2722,15000000,en,32.306455,19422261,6.7
2723,0,en,4.722403,0,6.0
2724,18339750,de,32.445895,92180910,7.7
2725,12806000,es,17.363739,38535221,7.2
2726,13300000,en,29.782161,5380251,6.0
2727,13000000,en,18.362333,123922370,7.1
2728,13400000,en,0.680753,16700000,4.7
2729,13000000,en,6.735922,98441954,4.8
2730,13000000,en,91.285683,327803731,7.3
2731,13000000,en,105.792936,47542841,8.3
2732,13000000,en,9.969624,91038276,6.3
2733,7000000,en,17.113408,72500000,5.8
2734,16000000,en,10.248439,77000000,6.7
2735,13000000,en,25.316146,73180723,5.2
2736,13000000,en,9.499325,44726644,6.6
2737,13000000,en,43.791745,54837234,7.1
2738,12500000,en,11.828068,49002684,6.0
2739,16000000,en,54.550275,53478166,7.3
2740,13000000,en,13.525704,0,5.7
2741,0,en,12.963328,0,5.7
2742,17000000,en,60.829621,119100758,6.2
2743,13000000,en,73.307513,96060858,7.3
2744,0,en,7.964289,0,4.8
2745,13000000,en,2.388918,0,7.1
2746,12000000,en,4.580081,36450736,3.3
2747,13000000,en,6.425528,27007143,6.1
2748,12000000,en,4.63093,0,5.7
2749,13000000,en,16.681567,35763605,5.8
2750,13200000,en,24.656068,53830415,5.6
2751,18000000,en,37.104353,57096190,6.7
2752,15000000,en,95.130041,36869414,7.6
2753,13000000,en,27.546914,22863596,7.3
2754,6000000,en,2.27213,0,6.6
2755,13000000,en,17.371327,45300000,5.7
2756,13000000,en,6.130096,16929123,6.6
2757,19000000,en,24.47248,68673228,7.2
2758,13000000,en,6.764437,11130889,6.2
2759,13000000,en,1.750054,8026971,5.5
2760,6000000,en,66.11334,35401758,8.1
2761,0,en,9.066881,0,6.5
2762,13000000,en,6.170139,7820688,6.4
2763,13000000,en,4.742537,27500000,5.7
2764,0,en,1.212956,0,6.6
2765,13000000,en,11.880899,16757163,5.5
2766,0,en,10.131123,0,5.1
2767,13000000,en,5.831302,0,6.1
2768,13000000,en,35.522027,48065672,5.7
2769,13000000,fr,10.573191,4857367,6.8
2770,0,en,4.898437,0,5.9
2771,13000000,en,17.632446,18000000,5.4
2772,0,en,1.780065,0,6.7
2773,15000000,en,26.373864,8459458,5.9
2774,13000000,en,1.647335,9789900,4.8
2775,13000000,en,12.321302,2636637,6.5
2776,13000000,en,43.444135,33400000,7.7
2777,3000000,en,1.279106,1200000,4.5
2778,13000000,en,3.680896,1151330,6.4
2779,0,en,2.996284,0,5.6
2780,13000000,en,10.475368,1784763,4.6
2781,14350531,en,30.952377,3964682,6.3
2782,10000000,en,4.267466,303877,5.8
2783,13000000,en,34.532418,68572378,6.6
2784,0,ko,6.116436,0,5.8
2785,0,en,1.714972,33082548,5.3
2786,13000000,en,19.664699,10652035,6.4
2787,12000000,xx,6.537986,55260558,7.1
2788,12500000,en,13.349012,23367586,6.7
2789,0,en,6.796079,0,6.9
2790,12500000,en,35.268557,12281551,7.5
2791,3100000,en,7.453347,0,5.9
2792,12500000,en,13.939054,10725228,7.5
2793,13000000,en,11.892615,0,6.0
2794,0,en,5.69872,0,6.0
2795,12500000,en,8.780512,27206120,5.4
2796,0,en,4.021389,0,8.4
2797,12000000,en,15.817096,11293663,7.1
2798,12500000,en,34.821223,20416563,7.7
2799,12800000,en,22.022228,40031879,7.6
2800,0,en,0.139384,0,6.2
2801,12500000,en,2.950618,1227324,7.3
2802,15000000,en,7.497306,5024782,5.8
2803,20000000,en,26.396191,31327899,6.3
2804,12500000,en,6.546037,1083683,6.0
2805,12300000,en,28.670193,84460846,7.0
2806,0,ko,9.572705,15,7.4
2807,12500000,en,0.903529,3878993,6.3
2808,8000000,en,47.584643,441306145,7.5
2809,7000000,en,50.152327,470654000,7.5
2810,11000000,en,60.767168,235483004,6.4
2811,12516654,fr,11.103202,8109160,7.6
2812,25000000,en,15.26213,79817939,5.6
2813,12000000,en,6.035152,96070507,6.9
2814,12000000,en,10.297189,75781642,6.2
2815,12000000,en,22.434102,96800000,7.3
2816,15000000,en,41.249004,107217396,6.4
2817,12000000,en,23.161754,79567667,7.0
2818,12000000,en,19.195399,68706993,7.0
2819,12000000,en,21.958055,81272766,6.3
2820,12000000,en,45.477802,114194847,6.7
2821,12000000,en,12.60629,0,6.5
2822,12000000,en,40.631671,39673162,7.3
2823,12000000,en,26.219598,43493123,6.2
2824,15000000,en,64.504747,145000000,6.6
2825,12000000,en,3.389249,30400000,6.2
2826,5000000,en,14.779537,42365581,6.6
2827,12000000,en,6.703319,61141030,4.7
2828,12000000,en,49.070321,100000000,6.5
2829,12000000,en,21.933822,89800000,7.3
2830,12000000,en,20.624896,52223306,6.6
2831,12000000,en,8.083995,40855419,5.5
2832,12000000,en,11.135734,56309766,5.5
2833,12000000,en,4.623609,31179516,4.7
2834,12000000,en,11.510281,31155435,6.3
2835,0,en,15.085981,27281507,7.2
2836,12000000,en,18.422327,56298474,7.3
2837,12000000,en,8.410688,32726956,6.5
2838,12000000,en,74.358971,307166834,7.6
2839,12000000,en,18.422008,22921898,6.9
2840,0,en,15.896312,25434291,6.3
2841,12000000,en,8.61659,54000000,5.4
2842,12000000,en,6.044161,21133087,6.5
2843,12000000,en,29.019504,100129872,7.4
2844,0,en,6.2464,0,6.4
2845,0,en,5.315213,0,6.6
2846,12000000,en,16.931846,23006849,5.8
2847,12000000,en,64.610671,85512300,6.1
2848,0,en,4.480167,51,4.3
2849,12000000,en,29.223881,17654912,7.4
2850,0,en,7.710797,0,6.7
2851,12000000,en,1.081822,17292381,5.4
2852,12000000,en,16.183746,22939027,5.6
2853,12000000,en,47.992817,42931041,6.6
2854,0,en,1.20245,13960203,5.3
2855,12000000,en,0.700792,12902790,5.3
2856,0,en,10.409253,21520719,6.1
2857,0,en,14.345428,0,6.1
2858,12000000,en,6.803763,0,6.4
2859,0,en,19.944479,31466789,6.4
2860,14000000,de,26.967494,85000000,7.9
2861,12000000,en,3.444542,0,4.6
2862,0,en,74.817641,87100449,7.8
2863,0,zh,21.064082,92863945,7.1
2864,12000000,en,16.40512,35485056,6.1
2865,12000000,en,32.940597,32248241,6.4
2866,12000000,en,13.427427,0,6.9
2867,0,en,5.359381,0,4.9
2868,8000000,en,8.708229,6739141,5.7
2869,12000000,en,4.330428,5542025,5.9
2870,0,en,7.594593,0,6.0
2871,12000000,en,4.770195,6754898,5.8
2872,12000000,en,1.623338,4922166,3.0
2873,12000000,en,2.993939,4939939,5.7
2874,12000000,en,10.536092,23,4.6
2875,12000000,en,8.290636,3148182,6.6
2876,0,en,3.603842,0,6.0
2877,11000000,ko,27.65527,88489643,6.7
2878,0,en,1.379643,0,6.8
2879,12000000,en,9.164386,0,6.9
2880,12000000,en,9.779444,0,6.5
2881,12400000,it,32.523573,8371085,7.3
2882,0,en,2.24888,0,6.4
2883,12000000,en,27.322212,12077441,6.5
2884,12000000,zh,12.664787,19271312,6.9
2885,12000000,en,3.004432,0,6.1
2886,12000000,en,4.795244,0,6.9
2887,12000000,en,5.841285,1644755,6.5
2888,12000000,ja,5.327714,15250000,6.8
2889,1200000,en,3.582733,0,6.2
2890,0,en,2.678715,0,6.1
2891,8000000,en,9.728143,0,6.1
2892,0,en,2.303865,0,5.3
2893,12000000,en,11.237374,0,6.8
2894,0,hu,1.906807,0,6.5
2895,12000000,en,2.695896,0,5.2
2896,0,zh,1.416796,0,4.8
2897,7500000,en,11.636883,0,6.7
2898,12000000,zh,4.793348,10652498,7.6
2899,19000000,zh,0.738652,2570000,3.0
2900,12000000,ja,5.158067,11212294,6.3
2901,20000000,en,5.727602,17479,5.8
2902,12000000,en,25.496926,0,6.9
2903,1200000,en,0.489271,0,4.3
2904,12000000,en,11.150261,101332962,6.0
2905,10000000,en,53.595686,83557872,7.7
2906,0,cs,0.186234,0,4.3
2907,11500000,en,20.747994,57469467,6.4
2908,0,ja,2.930853,0,7.5
2909,11500000,en,4.75919,0,5.5
2910,0,zh,0.753362,0,6.3
2911,11000000,en,45.072136,153083102,6.9
2912,11000000,en,126.393695,775398007,8.1
2913,11500000,en,56.805781,94073028,5.7
2914,11000000,en,12.854853,111858363,7.4
2915,0,pt,14.637357,0,7.1
2916,0,en,21.801188,0,6.2
2917,25000000,en,31.019381,93617009,7.2
2918,11000000,en,11.227087,72778712,6.4
2919,11000000,en,19.231507,64088552,7.3
2920,11000000,en,31.162838,78874843,7.3
2921,12000000,en,3.94487,0,3.9
2922,11000000,en,7.559192,49797148,6.6
2923,0,en,7.377587,0,5.6
2924,13000000,en,38.018085,97837138,6.7
2925,11000000,en,33.283554,41227069,7.5
2926,11000000,en,15.864928,39363635,7.3
2927,10500000,en,23.449703,75902208,6.6
2928,11000000,en,31.900899,68233629,6.0
2929,11000000,en,14.282314,31672907,6.5
2930,11000000,en,7.645979,38105395,7.4
2931,11000000,en,3.495758,23978402,4.1
2932,12000000,en,7.558959,37170057,5.9
2933,11,en,3.375208,11,6.4
2934,12000000,en,4.234269,4884663,5.5
2935,11000000,en,39.337949,62076141,7.2
2936,11000000,en,29.543331,20000000,7.7
2937,24000000,en,4.12064,14782676,5.8
2938,24000000,en,2.259537,13700000,5.7
2939,11000000,en,7.722021,59520298,6.3
2940,11000000,en,7.063053,23430766,4.9
2941,11000000,en,16.003958,13110448,7.0
2942,11000000,en,21.204929,61619773,7.3
2943,0,en,6.799314,0,6.6
2944,11000000,en,33.758281,0,7.3
2945,14000000,en,9.371811,6413915,5.4
2946,11000000,en,33.282794,30000000,7.5
2947,10000000,en,3.208172,4069090,8.2
2948,11000000,en,4.131918,0,6.8
2949,0,en,4.093288,0,5.1
2950,11000000,en,1.187671,2832826,6.6
2951,11000000,en,36.319205,32935319,7.2
2952,0,en,4.146752,16017403,5.8
2953,11000000,en,9.705589,2807854,5.1
2954,11000000,en,1.396985,2200000,5.9
2955,0,en,4.056774,2945242,6.0
2956,11000000,en,5.062687,0,6.2
2957,0,en,3.122152,0,5.6
2958,10800000,en,32.943848,113857533,5.9
2959,0,it,0.700127,0,7.3
2960,11000000,en,31.763201,0,5.9
2961,0,en,8.950864,0,5.7
2962,7400000,hi,3.246903,17000000,6.1
2963,14000000,en,4.519523,18535191,6.3
2964,0,en,18.764453,0,5.2
2965,0,en,6.340135,0,5.6
2966,10500000,en,86.201184,68700000,7.9
2967,10500000,en,56.105798,792910554,7.3
2968,10000000,en,12.792446,17500000,5.8
2969,0,en,1.985552,0,6.8
2970,10500000,en,0.037073,123509,8.5
2971,0,hi,0.12082,0,5.2
2972,11000000,en,3.646848,0,5.0
2973,12000000,en,5.759545,9622846,6.4
2974,11000000,fr,25.302978,0,7.0
2975,10000000,en,43.734886,225933435,7.9
2976,11000000,en,10.016909,0,5.3
2977,10000000,en,33.124871,163876815,6.1
2978,10000000,en,10.892398,85300000,6.5
2979,28000000,en,14.754281,90449929,5.8
2980,10000000,en,53.727146,118587880,6.1
2981,10000000,en,8.9876,103166989,5.7
2982,10000000,en,29.244768,139352633,5.9
2983,10000000,en,14.447723,91196419,5.6
2984,6000000,en,5.882208,57231524,6.0
2985,13800000,en,17.3393,52293982,6.7
2986,10000000,en,19.524972,50100000,7.2
2987,10000000,en,8.932837,50752337,6.4
2988,10000000,en,35.695442,183474602,5.8
2989,12000000,en,26.598884,41205099,6.5
2990,10000000,en,23.316208,59217789,6.1
2991,10000000,en,25.929893,40485039,6.7
2992,10000000,en,8.305998,37402877,7.0
2993,10000000,en,21.258991,136836156,6.9
2994,10000000,en,5.699058,44460850,6.6
2995,12305523,en,36.582038,36230219,5.9
2996,10000000,en,34.224204,57500000,6.4
2997,10000000,en,38.179483,64188367,5.8
2998,10000000,en,30.934688,33583175,5.8
2999,20000000,en,7.499639,33526835,6.0
3000,10000000,en,45.946524,104303851,6.2
3001,10000000,en,4.928777,25754284,6.4
3002,10000000,en,10.125029,32101000,5.4
3003,9000000,en,20.452449,32973937,6.4
3004,10000000,en,14.543435,30652890,6.8
3005,10000000,en,6.015354,0,5.5
3006,10000000,en,12.902975,29450919,6.2
3007,15000000,en,6.216203,30050028,6.3
3008,10000000,en,3.290639,29392418,6.0
3009,8500000,en,4.844451,34411240,5.0
3010,12000000,en,9.559737,38368909,5.3
3011,10000000,en,11.350382,25605015,6.1
3012,10000000,en,13.455373,33697647,6.9
3013,65000000,en,31.974359,143695338,6.2
3014,10000000,en,16.78512,20766616,6.9
3015,10000000,en,26.090495,52882018,5.4
3016,14000000,en,2.698185,24637469,5.8
3017,0,en,5.904126,0,5.0
3018,10000000,en,22.888173,42333295,5.8
3019,10000000,en,5.025446,0,6.4
3020,0,en,2.580808,0,5.2
3021,0,en,4.192064,0,5.3
3022,0,en,2.596338,0,6.1
3023,9000000,en,18.289303,17096053,7.5
3024,10000000,en,26.268209,66821036,4.7
3025,10000000,en,17.592299,85978266,6.3
3026,0,en,6.27141,0,6.4
3027,0,en,11.158906,0,5.5
3028,10000000,en,3.079862,16153593,6.3
3029,0,en,8.288813,0,6.1
3030,11000000,en,32.579697,48572000,6.6
3031,12600000,en,33.555764,28650575,6.0
3032,10000000,en,2.959547,15795189,6.6
3033,25000000,en,4.068107,15156200,6.0
3034,10000000,en,17.663353,21587700,7.0
3035,10000000,en,4.207456,20342161,5.6
3036,10000000,en,7.944457,0,8.0
3037,10000000,en,3.352702,0,5.4
3038,0,en,5.856363,0,5.6
3039,6400000,en,21.006078,35057696,6.6
3040,10000000,en,5.647538,17297244,6.2
3041,10000000,en,1.000178,0,8.1
3042,5000000,en,27.247013,58978653,6.7
3043,0,en,1.83428,0,6.1
3044,10000000,en,11.592129,0,5.5
3045,10000000,en,18.366362,12827813,7.4
3046,10000000,en,6.736274,10571408,6.4
3047,10000000,en,28.570174,28883511,6.8
3048,30000000,en,5.671691,9898412,6.2
3049,0,en,5.842299,0,5.3
3050,10000000,en,9.525626,8801940,6.4
3051,10000000,en,14.038512,6110000,5.1
3052,0,en,9.177896,0,6.8
3053,6000000,en,35.350303,32438988,4.4
3054,10000000,en,12.067921,0,5.3
3055,10000000,en,30.863082,9636289,6.3
3056,0,en,10.254807,6861102,5.9
3057,20000000,en,73.567232,23875127,8.2
3058,0,en,16.361743,6842058,5.9
3059,10000000,en,1.374409,0,5.5
3060,18000000,en,6.18869,9495408,7.3
3061,10000000,en,15.280261,0,7.7
3062,0,en,0.753481,0,5.5
3063,9500000,en,14.105392,7800000,6.4
3064,10000000,en,14.905357,33000000,6.2
3065,10000000,en,0.518056,2154696,3.8
3066,9000000,en,12.172131,21571189,6.5
3067,0,en,3.084874,0,4.1
3068,10000000,en,17.078656,7177143,6.9
3069,10000000,en,16.318608,10835752,6.6
3070,10000000,en,10.409155,4417580,6.1
3071,0,it,5.355763,0,6.9
3072,0,en,4.725357,0,5.4
3073,11500000,en,4.850402,3275585,5.7
3074,10000000,en,8.902102,3193102,6.6
3075,6500000,en,28.223163,98410061,7.2
3076,10000000,en,3.007816,5164404,6.4
3077,0,en,1.610132,0,6.8
3078,0,en,8.326131,0,7.3
3079,10000000,en,3.919057,0,4.4
3080,0,en,2.23411,0,6.3
3081,10000000,en,19.865989,40055439,4.8
3082,14000000,en,0.310513,439564,6.0
3083,10000000,en,19.263477,7587485,5.8
3084,10000000,en,4.123533,1759252,7.0
3085,0,en,6.948401,0,6.4
3086,10000000,en,3.988432,1631839,5.4
3087,0,en,5.099923,0,6.8
3088,20000000,en,19.494703,1969193,6.4
3089,0,hi,3.759988,0,5.5
3090,10000000,en,4.176066,0,6.2
3091,10000000,en,16.436178,3665069,6.5
3092,10000000,en,14.979375,7022728,6.1
3093,0,en,8.045488,0,6.8
3094,0,en,8.312153,0,4.9
3095,10000000,en,10.733761,21786738,6.0
3096,0,en,0.111313,0,6.3
3097,10000000,en,4.570043,598645,4.8
3098,5000000,en,6.265659,1296184,5.6
3099,0,cn,17.54768,42776760,6.6
3100,10000000,en,3.412162,0,5.5
3101,0,fr,0.627964,0,6.4
3102,0,en,5.75555,0,6.5
3103,0,en,1.031142,0,5.3
3104,7700000,en,7.554799,1072602,5.9
3105,10000000,en,2.85283,0,6.3
3106,0,en,1.769593,0,6.4
3107,10000000,en,9.805551,295750,6.5
3108,0,en,12.898984,0,6.4
3109,10000000,en,2.803642,0,6.0
3110,0,en,6.085879,42145,6.4
3111,0,en,11.946898,126247,4.1
3112,0,en,0.397341,0,6.0
3113,10000000,es,0.072085,0,5.8
3114,10000000,en,2.849895,0,6.2
3115,10000000,en,0.666218,45779,3.0
3116,0,en,1.388136,0,4.8
3117,3200000,en,2.631688,0,5.4
3118,0,en,10.955567,0,4.7
3119,0,en,0.122874,140987,5.8
3120,10000000,en,5.145655,17472,5.1
3121,10000000,en,1.728816,9069,7.0
3122,10000000,en,3.064563,0,3.9
3123,14100000,en,9.318033,0,5.7
3124,0,en,7.245108,0,5.4
3125,0,en,9.085482,0,6.4
3126,0,en,6.814247,0,5.6
3127,10000000,en,2.873796,0,4.3
3128,0,en,4.481897,0,6.1
3129,0,en,1.413934,0,6.5
3130,10000000,en,2.574014,0,6.4
3131,10,is,1.617943,11,6.9
3132,0,en,1.259968,0,4.3
3133,10000000,en,5.099472,0,4.0
3134,0,en,2.131524,0,6.4
3135,0,en,0.304566,0,5.0
3136,10000000,ko,11.847324,0,7.1
3137,10,en,10.013629,10000000,4.9
3138,10000000,en,3.753703,0,6.7
3139,9500000,en,19.978021,17164377,6.4
3140,9600000,en,3.588529,4386236,6.0
3141,11000000,en,9.337388,59827328,6.4
3142,10000000,en,11.431434,0,4.3
3143,9500000,en,28.675891,111584787,6.5
3144,10,en,9.70276,0,6.1
3145,8900000,fr,17.151293,19839492,7.5
3146,10500000,en,11.225044,14144000,4.5
3147,9500000,en,5.346205,0,4.9
3148,9400000,en,14.562991,60000000,7.0
3149,12899867,es,19.747809,85582407,7.3
3150,9300000,en,12.928269,0,6.2
3151,10000000,en,3.193777,0,6.2
3152,0,en,5.107235,0,6.9
3153,10000000,en,10.073144,0,5.1
3154,0,en,4.807549,0,6.0
3155,7400000,da,36.173598,21817298,7.0
3156,0,en,5.499412,0,7.1
3157,0,hi,5.900535,0,7.3
3158,11000000,en,94.184658,104931801,7.9
3159,85000,en,29.262427,30859000,7.2
3160,10000000,en,17.611971,2995811,6.3
3161,9000000,en,7.623979,83304330,7.4
3162,5500000,en,31.036,141195658,6.5
3163,10000000,en,10.424596,0,5.7
3164,7000000,it,7.720692,8220215,7.0
3165,9000000,en,6.717994,41590886,6.9
3166,9000000,en,3.951041,34573780,6.8
3167,9000000,en,27.600843,44196684,6.3
3168,9000000,en,14.098952,24538513,7.3
3169,9000000,en,82.975841,108782847,6.6
3170,9000000,en,3.269459,0,4.9
3171,9000000,en,18.514292,23936908,6.6
3172,9000000,en,7.029126,0,6.7
3173,26000000,en,11.233081,28780255,6.5
3174,40600000,en,34.022209,90400000,7.1
3175,9000000,en,4.134327,21510851,4.8
3176,0,en,6.904734,0,5.8
3177,9000000,en,4.641006,0,7.4
3178,0,en,5.663889,0,6.8
3179,0,en,1.118511,6126237,6.3
3180,8500000,en,8.775844,19125401,6.4
3181,9000000,en,2.062087,4777465,6.5
3182,9000000,en,8.738737,4350774,6.0
3183,0,en,4.976268,0,6.8
3184,9000000,en,3.810697,0,5.7
3185,9000000,en,2.365328,2955039,6.0
3186,9000000,en,5.2545,0,5.5
3187,0,en,5.293363,0,6.1
3188,0,en,10.932711,1053788,6.9
3189,0,ko,9.05029,0,7.2
3190,9000000,en,9.933926,18663238,6.8
3191,0,th,0.843067,0,5.1
3192,9000000,en,8.218383,0,6.0
3193,6000000,fr,5.119593,14348529,5.8
3194,9000000,en,2.872281,0,7.0
3195,9000000,en,0.717811,771499,4.8
3196,5000000,en,1.458884,140666,6.1
3197,6500000,da,7.028946,0,6.8
3198,9000000,en,2.009597,1046166,4.5
3199,0,en,7.247023,0,7.0
3200,0,fr,2.351706,0,5.6
3201,9000000,en,4.799022,0,5.8
3202,5000000,en,16.072466,328203506,6.3
3203,0,en,3.891186,0,5.2
3204,8800000,en,3.789485,0,5.9
3205,7347125,en,3.949796,0,7.3
3206,0,fr,14.038703,20374201,7.9
3207,86000000,en,18.172736,14373825,6.3
3208,0,en,1.881466,0,8.0
3209,9000000,en,6.677926,0,5.6
3210,8500000,en,24.750909,32222567,6.8
3211,7000000,en,17.697042,39462438,6.8
3212,9250000,en,7.000949,29174648,6.8
3213,8500000,en,11.436405,22456509,5.6
3214,9000000,en,14.171759,2500000,5.7
3215,0,en,0.702971,0,6.1
3216,0,en,13.476596,0,6.7
3217,12000000,en,3.604863,20138836,6.8
3218,8500000,en,40.28709,43528634,6.8
3219,22000000,en,3.809131,5271666,3.4
3220,0,en,11.708343,0,5.6
3221,8000000,ko,2.60632,0,6.6
3222,8500000,en,9.230073,4440055,6.8
3223,12000000,en,14.719886,42345360,7.7
3224,9000000,en,28.540614,6108720,6.6
3225,8000000,en,0.034259,1997807,7.0
3226,0,en,1.840511,0,6.6
3227,6500000,en,6.787967,22889018,7.1
3228,7700000,hi,3.353176,46000000,7.2
3229,8250000,en,7.973109,30000000,7.0
3230,0,en,5.897479,188126,6.7
3231,10000000,tr,1.465762,0,4.3
3232,8000000,en,121.463076,213928762,8.3
3233,0,en,10.639916,76657000,7.0
3234,8500000,en,89.095538,38697217,7.6
3235,8500000,en,2.62082,5001655,5.1
3236,8200000,en,37.960289,286214286,7.4
3237,8000000,en,21.735068,69821334,6.1
3238,8000000,en,14.793177,100523181,7.5
3239,8000000,en,51.109279,52287414,7.8
3240,5000000,en,45.490374,82719885,7.1
3241,0,en,3.804597,0,4.8
3242,8000000,en,26.356697,43000000,7.2
3243,8000000,en,3.501158,27362712,7.0
3244,0,en,2.088251,0,5.7
3245,8000000,en,33.372828,39187783,7.0
3246,0,en,8.864368,0,5.3
3247,8000000,en,37.821106,26049082,6.1
3248,0,en,4.293706,0,5.6
3249,0,en,3.467923,0,7.5
3250,8000000,en,10.19377,0,7.2
3251,6500000,en,25.289665,81974493,6.5
3252,14000000,en,14.730796,18090181,6.4
3253,8000000,en,4.482714,22593409,5.8
3254,8000000,en,4.932893,18948425,6.7
3255,8000000,en,7.894489,17460020,6.4
3256,8000000,en,13.987772,29010817,5.2
3257,7000000,en,45.310443,34266564,7.3
3258,8000000,en,9.799177,16856124,6.1
3259,8000000,fr,5.069095,12671300,6.5
3260,8000000,en,13.517017,10629321,5.9
3261,0,en,1.353971,0,5.7
3262,0,en,14.969093,25288872,6.6
3263,8000000,en,45.395839,74952305,6.7
3264,0,en,0.269661,8880705,3.9
3265,8000000,en,5.93923,8279017,6.6
3266,8000000,en,11.837067,10130000,5.7
3267,8000000,en,2.149469,0,4.6
3268,0,en,1.569449,0,4.9
3269,8000000,en,3.535789,0,5.5
3270,0,en,5.897391,25966555,6.9
3271,8000000,en,21.024346,5659286,7.0
3272,8000000,en,7.235794,18124262,7.0
3273,8000000,fr,8.204829,0,6.9
3274,8000000,en,8.403859,2275557,5.7
3275,0,en,4.221313,0,6.3
3276,8000000,en,13.143045,6491240,6.9
3277,7200000,en,6.138802,0,6.6
3278,0,en,1.939054,92,6.9
3279,8000000,en,8.717235,589304,6.7
3280,0,en,0.289433,0,4.3
3281,0,en,10.621353,0,7.3
3282,8000000,en,35.735689,63464861,7.3
3283,8000000,en,7.433574,852872,5.9
3284,8000000,en,4.090382,458232,5.8
3285,0,en,0.812776,0,4.9
3286,0,en,6.335881,0,5.9
3287,0,en,1.278092,0,7.0
3288,8000000,en,5.244518,426224,6.6
3289,0,en,1.265683,0,5.2
3290,8000000,en,10.791954,3453043,6.4
3291,8000000,en,9.782433,0,5.6
3292,0,en,4.409263,0,6.9
3293,8000000,en,3.942464,143451,6.3
3294,0,en,2.597665,0,5.6
3295,8000000,en,6.500835,53086,5.1
3296,8000000,ja,39.338097,553171,7.8
3297,22000000,en,12.893219,413454,5.8
3298,8000000,fr,0.983484,2019009,6.1
3299,0,en,2.214925,0,4.6
3300,0,zh,1.86453,0,4.3
3301,0,en,9.100352,2455831,7.0
3302,8000000,en,7.828459,0,7.0
3303,7800000,en,11.000654,22441323,6.4
3304,0,en,5.0005,0,5.4
3305,0,en,6.41678,882290,5.9
3306,8000000,en,2.101718,0,4.1
3307,7500000,en,19.585801,145793296,7.0
3308,0,en,4.105363,0,6.6
3309,7500000,cn,17.318839,32392047,6.5
